gene_id	gene_name	gene_type	gene_description	gene_version	seqnames	start	end	width	strand
ENSMUSG00000024926	Kat5	protein_coding	K(lysine) acetyltransferase 5	10	chr19	5603014	5610237	7224	-
ENSMUSG00000024927	Rela	protein_coding	v-rel reticuloendotheliosis viral oncogene homolog A (avian)	8	chr19	5637483	5648130	10648	+
ENSMUSG00000056917	Sipa1	protein_coding	signal-induced proliferation associated gene 1	13	chr19	5651185	5663707	12523	-
ENSMUSG00000054874	Pcnx3	protein_coding	pecanex homolog 3	12	chr19	5664635	5688908	24274	-
ENSMUSG00000004054	Map3k11	protein_coding	mitogen-activated protein kinase kinase kinase 11	9	chr19	5688742	5702865	14124	+
ENSMUSG00000118077	Gm50315	lncRNA	predicted gene, 50315	1	chr19	5689236	5690010	775	-
ENSMUSG00000024936	Kcnk7	protein_coding	potassium channel, subfamily K, member 7	8	chr19	5704367	5707109	2743	+
ENSMUSG00000024937	Ehbp1l1	protein_coding	EH domain binding protein 1-like 1	15	chr19	5707376	5726317	18942	-
ENSMUSG00000089766	Gm16538	lncRNA	predicted gene 16538	1	chr19	5727206	5731627	4422	+
ENSMUSG00000024939	Fam89b	protein_coding	family with sequence similarity 89, member B	6	chr19	5728087	5729653	1567	-
ENSMUSG00000079478	Znrd2	protein_coding	zinc ribbon domain containing 2	9	chr19	5730303	5731732	1430	-
ENSMUSG00000024940	Ltbp3	protein_coding	latent transforming growth factor beta binding protein 3	11	chr19	5740904	5758532	17629	+
ENSMUSG00000024941	Scyl1	protein_coding	SCY1-like 1 (S. cerevisiae)	9	chr19	5758351	5771419	13069	-
ENSMUSG00000092341	Malat1	lncRNA	metastasis associated lung adenocarcinoma transcript 1 (non-coding RNA)	3	chr19	5795690	5802672	6983	-
ENSMUSG00000092274	Neat1	lncRNA	nuclear paraspeckle assembly transcript 1 (non-protein coding)	3	chr19	5824708	5845478	20771	-
ENSMUSG00000043488	Frmd8os	lncRNA	FERM domain containing 8, opposite strand	5	chr19	5845623	5851388	5766	+
ENSMUSG00000024816	Frmd8	protein_coding	FERM domain containing 8	12	chr19	5849702	5875274	25573	-
ENSMUSG00000024818	Slc25a45	protein_coding	solute carrier family 25, member 45	15	chr19	5877808	5885878	8071	+
ENSMUSG00000044390	Tigd3	protein_coding	tigger transposable element derived 3	5	chr19	5891138	5894149	3012	-
ENSMUSG00000024826	Dpf2	protein_coding	D4, zinc and double PHD fingers family 2	15	chr19	5896516	5913010	16495	-
ENSMUSG00000110156	Gm42067	lncRNA	predicted gene, 42067	2	chr19	5912822	5914829	2008	+
ENSMUSG00000045664	Cdc42ep2	protein_coding	CDC42 effector protein (Rho GTPase binding) 2	5	chr19	5915636	5924816	9181	-
ENSMUSG00000024833	Pola2	protein_coding	polymerase (DNA directed), alpha 2	15	chr19	5940542	5964202	23661	-
ENSMUSG00000037451	Slc22a20	protein_coding	solute carrier family 22 (organic anion transporter), member 20	8	chr19	5970234	5986143	15910	-
ENSMUSG00000024942	Capn1	protein_coding	calpain 1	17	chr19	5988545	6015897	27353	-
ENSMUSG00000097404	Gm10814	lncRNA	predicted gene 10814	2	chr19	6012620	6018462	5843	+
ENSMUSG00000024807	Syvn1	protein_coding	synovial apoptosis inhibitor 1, synoviolin	18	chr19	6046576	6053712	7137	+
ENSMUSG00000007338	Mrpl49	protein_coding	mitochondrial ribosomal protein L49	10	chr19	6053622	6057785	4164	-
ENSMUSG00000038274	Fau	protein_coding	Finkel-Biskis-Reilly murine sarcoma virus (FBR-MuSV) ubiquitously expressed (fox derived)	13	chr19	6057844	6059524	1681	+
ENSMUSG00000075227	Znhit2	protein_coding	zinc finger, HIT domain containing 2	6	chr19	6061192	6062472	1281	+
ENSMUSG00000024799	Tm7sf2	protein_coding	transmembrane 7 superfamily member 2	16	chr19	6062821	6068373	5553	-
ENSMUSG00000024797	Vps51	protein_coding	VPS51 GARP complex subunit	14	chr19	6067842	6077231	9390	-
ENSMUSG00000047733	Tmem262	protein_coding	transmembrane protein 262	10	chr19	6080033	6080788	756	+
ENSMUSG00000024792	Zfpl1	protein_coding	zinc finger like protein 1	9	chr19	6080762	6084956	4195	-
ENSMUSG00000024791	Cdca5	protein_coding	cell division cycle associated 5	10	chr19	6084983	6091777	6795	+
ENSMUSG00000117666	Gm550	protein_coding	predicted gene 550	1	chr19	6094419	6098241	3823	+
ENSMUSG00000054999	Naaladl1	protein_coding	N-acetylated alpha-linked acidic dipeptidase-like 1	2	chr19	6105782	6115792	10011	+
ENSMUSG00000024790	Sac3d1	protein_coding	SAC3 domain containing 1	8	chr19	6116000	6118650	2651	-
ENSMUSG00000024787	Snx15	protein_coding	sorting nexin 15	14	chr19	6119399	6128304	8906	-
ENSMUSG00000024944	Arl2	protein_coding	ADP-ribosylation factor-like 2	6	chr19	6134374	6141548	7175	-
ENSMUSG00000039699	Batf2	protein_coding	basic leucine zipper transcription factor, ATF-like 2	14	chr19	6140983	6172476	31494	+
ENSMUSG00000024786	Majin	protein_coding	membrane anchored junction protein	9	chr19	6184388	6224225	39838	+
ENSMUSG00000024784	Gpha2	protein_coding	glycoprotein hormone alpha 2	13	chr19	6226380	6227768	1389	+
ENSMUSG00000024777	Ppp2r5b	protein_coding	protein phosphatase 2, regulatory subunit B', beta	10	chr19	6227765	6235872	8108	-
ENSMUSG00000024773	Atg2a	protein_coding	autophagy related 2A	15	chr19	6241668	6262335	20668	+
ENSMUSG00000085196	Gm14963	lncRNA	predicted gene 14963	1	chr19	6268795	6276605	7811	-
ENSMUSG00000024772	Ehd1	protein_coding	EH-domain containing 1	9	chr19	6276725	6300096	23372	+
ENSMUSG00000024769	Cdc42bpg	protein_coding	CDC42 binding protein kinase gamma (DMPK-like)	7	chr19	6306456	6325652	19197	+
ENSMUSG00000024947	Men1	protein_coding	multiple endocrine neoplasia 1	17	chr19	6334979	6340891	5913	+
ENSMUSG00000024948	Map4k2	protein_coding	mitogen-activated protein kinase kinase kinase kinase 2	15	chr19	6341135	6355615	14481	+
ENSMUSG00000079467	Gm14966	lncRNA	predicted gene 14966	8	chr19	6355522	6363759	8238	-
ENSMUSG00000024949	Sf1	protein_coding	splicing factor 1	17	chr19	6363690	6378030	14341	+
ENSMUSG00000032648	Pygm	protein_coding	muscle glycogen phosphorylase	14	chr19	6384399	6398459	14061	+
ENSMUSG00000032946	Rasgrp2	protein_coding	RAS, guanyl releasing protein 2	16	chr19	6399340	6415216	15877	+
ENSMUSG00000084876	Gm14965	lncRNA	predicted gene 14965	7	chr19	6409400	6418606	9207	-
ENSMUSG00000033768	Nrxn2	protein_coding	neurexin II	17	chr19	6418731	6544169	125439	+
ENSMUSG00000052188	Gm14964	lncRNA	predicted gene 14964	6	chr19	6530711	6532011	1301	-
ENSMUSG00000061742	Slc22a12	protein_coding	solute carrier family 22 (organic anion/cation transporter), member 12	12	chr19	6535845	6543032	7188	-
ENSMUSG00000084825	2410152P15Rik	lncRNA	RIKEN cDNA 2410152P15 gene	1	chr19	6617671	6674548	56878	-
ENSMUSG00000085285	Gm14968	lncRNA	predicted gene 14968	1	chr19	6645687	6647172	1486	+
ENSMUSG00000118181	CAAA01066123.1	lncRNA		1	chr19	6829084	6829738	655	-
ENSMUSG00000024952	Rps6ka4	protein_coding	ribosomal protein S6 kinase, polypeptide 4	13	chr19	6829085	6840636	11552	-
ENSMUSG00000047810	Ccdc88b	protein_coding	coiled-coil domain containing 88B	9	chr19	6844623	6858211	13589	-
ENSMUSG00000024953	Prdx5	protein_coding	peroxiredoxin 5	17	chr19	6906697	6910106	3410	-
ENSMUSG00000038812	Trmt112	protein_coding	tRNA methyltransferase 11-2	16	chr19	6909698	6911049	1352	+
ENSMUSG00000024955	Esrra	protein_coding	estrogen related receptor, alpha	14	chr19	6910977	6921813	10837	-
ENSMUSG00000050623	Catsperz	protein_coding	cation channel sperm associated auxiliary subunit zeta	5	chr19	6922371	6925380	3010	-
ENSMUSG00000024957	Kcnk4	protein_coding	potassium channel, subfamily K, member 4	9	chr19	6923966	6934515	10550	-
ENSMUSG00000024958	Gpr137	protein_coding	G protein-coupled receptor 137	13	chr19	6938057	6942480	4424	-
ENSMUSG00000024959	Bad	protein_coding	BCL2-associated agonist of cell death	14	chr19	6941861	6951899	10039	+
ENSMUSG00000024960	Plcb3	protein_coding	phospholipase C, beta 3	9	chr19	6952325	6976470	24146	-
ENSMUSG00000056612	Ppp1r14b	protein_coding	protein phosphatase 1, regulatory inhibitor subunit 14B	7	chr19	6974968	6977324	2357	+
ENSMUSG00000056629	Fkbp2	protein_coding	FK506 binding protein 2	16	chr19	6977741	6980501	2761	-
ENSMUSG00000024962	Vegfb	protein_coding	vascular endothelial growth factor B	13	chr19	6982473	6987651	5179	-
ENSMUSG00000024963	Dnajc4	protein_coding	DnaJ heat shock protein family (Hsp40) member C4	12	chr19	6987911	6992572	4662	-
ENSMUSG00000037349	Nudt22	protein_coding	nudix (nucleoside diphosphate linked moiety X)-type motif 22	9	chr19	6993018	6996117	3100	-
ENSMUSG00000047656	Trpt1	protein_coding	tRNA phosphotransferase 1	9	chr19	6996131	6999046	2916	+
ENSMUSG00000024965	Fermt3	protein_coding	fermitin family member 3	9	chr19	6998958	7019469	20512	-
ENSMUSG00000024966	Stip1	protein_coding	stress-induced phosphoprotein 1	9	chr19	7020702	7039967	19266	-
ENSMUSG00000036278	Macrod1	protein_coding	MACRO domain containing 1	7	chr19	7056810	7198057	141248	+
ENSMUSG00000117901	AC109619.1	lncRNA		1	chr19	7087469	7088421	953	-
ENSMUSG00000047787	Flrt1	protein_coding	fibronectin leucine rich transmembrane protein 1	8	chr19	7092001	7105729	13729	-
ENSMUSG00000024767	Otub1	protein_coding	OTU domain, ubiquitin aldehyde binding 1	11	chr19	7198202	7206316	8115	-
ENSMUSG00000035885	Cox8a	protein_coding	cytochrome c oxidase subunit 8A	5	chr19	7215153	7217616	2464	-
ENSMUSG00000024764	Naa40	protein_coding	N(alpha)-acetyltransferase 40, NatD catalytic subunit	10	chr19	7225668	7241183	15516	-
ENSMUSG00000024968	Rcor2	protein_coding	REST corepressor 2	14	chr19	7267325	7275225	7901	+
ENSMUSG00000024969	Mark2	protein_coding	MAP/microtubule affinity regulating kinase 2	15	chr19	7275396	7341860	66465	-
ENSMUSG00000091558	Gm17227	lncRNA	predicted gene 17227	1	chr19	7297658	7304528	6871	+
ENSMUSG00000024970	Spindoc	protein_coding	spindlin interactor and repressor of chromatin binding	5	chr19	7354078	7382994	28917	-
ENSMUSG00000117743	Gm50232	lncRNA	predicted gene, 50232	1	chr19	7364515	7370240	5726	+
ENSMUSG00000099923	1700105P06Rik	lncRNA	RIKEN cDNA 1700105P06 gene	2	chr19	7382537	7383561	1025	+
ENSMUSG00000053080	2700081O15Rik	protein_coding	RIKEN cDNA 2700081O15 gene	10	chr19	7417625	7425904	8280	+
ENSMUSG00000024758	Rtn3	protein_coding	reticulon 3	15	chr19	7425901	7483281	57381	-
ENSMUSG00000024759	Atl3	protein_coding	atlastin GTPase 3	14	chr19	7494040	7539674	45635	+
ENSMUSG00000060675	Plaat3	protein_coding	phospholipase A and acyltransferase 3	13	chr19	7557459	7588545	31087	+
ENSMUSG00000024972	Lgals12	protein_coding	lectin, galactose binding, soluble 12	16	chr19	7596660	7607193	10534	-
ENSMUSG00000024973	Plaat5	protein_coding	phospholipase A and acyltransferase 5	16	chr19	7612541	7639642	27102	+
ENSMUSG00000024757	Slc22a19	protein_coding	solute carrier family 22 (organic anion transporter), member 19	7	chr19	7673061	7711310	38250	-
ENSMUSG00000053303	Slc22a26	protein_coding	solute carrier family 22 (organic cation transporter), member 26	14	chr19	7781041	7802667	21627	-
ENSMUSG00000067656	Slc22a27	protein_coding	solute carrier family 22, member 27	13	chr19	7864388	7966027	101640	-
ENSMUSG00000063590	Slc22a28	protein_coding	solute carrier family 22, member 28	3	chr19	8062209	8131982	69774	-
ENSMUSG00000075044	Slc22a29	protein_coding	solute carrier family 22. member 29	13	chr19	8160165	8218900	58736	-
ENSMUSG00000118280	Gm41804	lncRNA	predicted gene, 41804	1	chr19	8251968	8317179	65212	+
ENSMUSG00000052562	Slc22a30	protein_coding	solute carrier family 22, member 30	15	chr19	8335371	8405111	69741	-
ENSMUSG00000063796	Slc22a8	protein_coding	solute carrier family 22 (organic anion transporter), member 8	9	chr19	8591254	8611835	20582	+
ENSMUSG00000024650	Slc22a6	protein_coding	solute carrier family 22 (organic anion transporter), member 6	5	chr19	8618039	8628299	10261	+
ENSMUSG00000117763	9830166K06Rik	lncRNA	RIKEN cDNA 9830166K06 gene	1	chr19	8651799	8663335	11537	-
ENSMUSG00000032773	Chrm1	protein_coding	cholinergic receptor, muscarinic 1, CNS	9	chr19	8663789	8683587	19799	+
ENSMUSG00000010095	Slc3a2	protein_coding	solute carrier family 3 (activators of dibasic and neutral amino acid transport), member 2	13	chr19	8706882	8723369	16488	-
ENSMUSG00000108414	Snhg1	lncRNA	small nucleolar RNA host gene 1	1	chr19	8723475	8726443	2969	+
ENSMUSG00000042729	Wdr74	protein_coding	WD repeat domain 74	11	chr19	8735827	8740624	4798	+
ENSMUSG00000090840	1700092M07Rik	protein_coding	RIKEN cDNA 1700092M07 gene	2	chr19	8740718	8741225	508	+
ENSMUSG00000010110	Stx5a	protein_coding	syntaxin 5A	17	chr19	8741413	8756069	14657	+
ENSMUSG00000010097	Nxf1	protein_coding	nuclear RNA export factor 1	15	chr19	8757073	8770922	13850	+
ENSMUSG00000117924	Tmem223	protein_coding	transmembrane protein 223	1	chr19	8770996	8772475	1480	+
ENSMUSG00000118346	Tmem179b	protein_coding	transmembrane protein 179B	1	chr19	8772525	8774467	1943	-
ENSMUSG00000003680	Taf6l	protein_coding	TATA-box binding protein associated factor 6 like	16	chr19	8774487	8786417	11931	-
ENSMUSG00000071662	Polr2g	protein_coding	polymerase (RNA) II (DNA directed) polypeptide G	4	chr19	8793127	8798577	5451	-
ENSMUSG00000071661	Zbtb3	protein_coding	zinc finger and BTB domain containing 3	7	chr19	8802555	8804846	2292	+
ENSMUSG00000071660	Ttc9c	protein_coding	tetratricopeptide repeat domain 9C	10	chr19	8809075	8819333	10259	-
ENSMUSG00000071659	Hnrnpul2	protein_coding	heterogeneous nuclear ribonucleoprotein U-like 2	4	chr19	8820010	8834143	14134	+
ENSMUSG00000071658	Gng3	protein_coding	guanine nucleotide binding protein (G protein), gamma 3	5	chr19	8836933	8839194	2262	-
ENSMUSG00000071657	Bscl2	protein_coding	Berardinelli-Seip congenital lipodystrophy 2 (seipin)	12	chr19	8837467	8848683	11217	+
ENSMUSG00000071656	Lrrn4cl	protein_coding	LRRN4 C-terminal like	7	chr19	8850768	8853909	3142	+
ENSMUSG00000071655	Ubxn1	protein_coding	UBX domain protein 1	12	chr19	8871496	8875863	4368	+
ENSMUSG00000071654	Uqcc3	protein_coding	ubiquinol-cytochrome c reductase complex assembly factor 3	6	chr19	8880014	8880923	910	-
ENSMUSG00000096740	Lbhd1	protein_coding	LBH domain containing 1	8	chr19	8883732	8892627	8896	+
ENSMUSG00000116166	Gm49403	protein_coding	predicted gene, 49403	1	chr19	8883930	8887258	3329	+
ENSMUSG00000071653	1810009A15Rik	protein_coding	RIKEN cDNA 1810009A15 gene	9	chr19	8888853	8890881	2029	+
ENSMUSG00000071652	Ints5	protein_coding	integrator complex subunit 5	8	chr19	8893005	8897888	4884	+
ENSMUSG00000071650	Ganab	protein_coding	alpha glucosidase 2 alpha neutral subunit	6	chr19	8898071	8916672	18602	+
ENSMUSG00000071649	B3gat3	protein_coding	beta-1,3-glucuronyltransferase 3 (glucuronosyltransferase I)	6	chr19	8920374	8927236	6863	+
ENSMUSG00000071648	Rom1	protein_coding	rod outer segment membrane protein 1	4	chr19	8927391	8929356	1966	-
ENSMUSG00000071647	Eml3	protein_coding	echinoderm microtubule associated protein like 3	5	chr19	8929552	8941582	12031	+
ENSMUSG00000114220	Gm10353	lncRNA	predicted gene 10353	1	chr19	8936975	8940864	3890	-
ENSMUSG00000071646	Mta2	protein_coding	metastasis-associated gene family, member 2	9	chr19	8941875	8952303	10429	+
ENSMUSG00000071645	Tut1	protein_coding	terminal uridylyl transferase 1, U6 snRNA-specific	6	chr19	8953847	8966210	12364	+
ENSMUSG00000071644	Eef1g	protein_coding	eukaryotic translation elongation factor 1 gamma	10	chr19	8967041	8978479	11439	+
ENSMUSG00000069833	Ahnak	protein_coding	AHNAK nucleoprotein (desmoyokin)	13	chr19	8989284	9076914	87631	+
ENSMUSG00000024653	Scgb1a1	protein_coding	secretoglobin, family 1A, member 1 (uteroglobin)	2	chr19	9083636	9087958	4323	-
ENSMUSG00000024654	Asrgl1	protein_coding	asparaginase like 1	8	chr19	9109868	9135636	25769	-
ENSMUSG00000024658	Gm9750	lncRNA	predicted gene 9750	7	chr19	9135157	9279175	144019	+
ENSMUSG00000118383	Gm50321	lncRNA	predicted gene, 50321	1	chr19	9828899	9836897	7999	-
ENSMUSG00000096872	Scgb2a2	protein_coding	secretoglobin, family 2A, member 2	2	chr19	9847562	9852808	5247	+
ENSMUSG00000118138	Gm50322	lncRNA	predicted gene, 50322	1	chr19	9864924	9868995	4072	-
ENSMUSG00000024660	Incenp	protein_coding	inner centromere protein	9	chr19	9872296	9899551	27256	-
ENSMUSG00000118100	Gm50340	lncRNA	predicted gene, 50340	1	chr19	9899690	9902661	2972	+
ENSMUSG00000118008	Gm36913	lncRNA	predicted gene, 36913	1	chr19	9924564	9928534	3971	-
ENSMUSG00000024661	Fth1	protein_coding	ferritin heavy polypeptide 1	7	chr19	9980598	9985098	4501	+
ENSMUSG00000037418	Best1	protein_coding	bestrophin 1	6	chr19	9985174	10001633	16460	-
ENSMUSG00000024663	Rab3il1	protein_coding	RAB3A interacting protein (rabin3)-like 1	20	chr19	10001669	10038380	36712	+
ENSMUSG00000024664	Fads3	protein_coding	fatty acid desaturase 3	5	chr19	10041569	10060110	18542	+
ENSMUSG00000024665	Fads2	protein_coding	fatty acid desaturase 2	8	chr19	10062765	10101746	38982	-
ENSMUSG00000010663	Fads1	protein_coding	fatty acid desaturase 1	5	chr19	10182888	10196877	13990	+
ENSMUSG00000064032	Gm10143	lncRNA	predicted gene 10143	2	chr19	10198368	10202384	4017	+
ENSMUSG00000024742	Fen1	protein_coding	flap structure specific endonuclease 1	15	chr19	10199132	10204169	5038	-
ENSMUSG00000036372	Tmem258	protein_coding	transmembrane protein 258	14	chr19	10204014	10207824	3811	+
ENSMUSG00000036098	Myrf	protein_coding	myelin regulatory factor	15	chr19	10208272	10240748	32477	-
ENSMUSG00000035735	Dagla	protein_coding	diacylglycerol lipase, alpha	10	chr19	10245265	10304877	59613	-
ENSMUSG00000118330	Gm30042	lncRNA	predicted gene, 30042	1	chr19	10290926	10293421	2496	+
ENSMUSG00000024743	Syt7	protein_coding	synaptotagmin VII	16	chr19	10389090	10453180	64091	+
ENSMUSG00000090291	Lrrc10b	protein_coding	leucine rich repeat containing 10B	3	chr19	10455371	10457473	2103	-
ENSMUSG00000035179	Ppp1r32	protein_coding	protein phosphatase 1, regulatory subunit 32	4	chr19	10474235	10482928	8694	-
ENSMUSG00000024668	Sdhaf2	protein_coding	succinate dehydrogenase complex assembly factor 2	8	chr19	10500534	10526142	25609	-
ENSMUSG00000034820	Cpsf7	protein_coding	cleavage and polyadenylation specific factor 7	4	chr19	10525266	10547653	22388	+
ENSMUSG00000024667	Tmem216	protein_coding	transmembrane protein 216	12	chr19	10533865	10556238	22374	-
ENSMUSG00000024666	Tmem138	protein_coding	transmembrane protein 138	6	chr19	10570478	10577362	6885	-
ENSMUSG00000034445	Cyb561a3	protein_coding	cytochrome b561 family, member A3	8	chr19	10577172	10595961	18790	+
ENSMUSG00000034371	Tkfc	protein_coding	triokinase, FMN cyclase	9	chr19	10587791	10605654	17864	-
ENSMUSG00000024740	Ddb1	protein_coding	damage specific DNA binding protein 1	10	chr19	10605327	10629819	24493	+
ENSMUSG00000043789	Vwce	protein_coding	von Willebrand factor C and EGF domains	8	chr19	10634213	10666213	32001	+
ENSMUSG00000118392	4930524O05Rik	lncRNA	RIKEN cDNA 4930524O05 gene	1	chr19	10645690	10648053	2364	-
ENSMUSG00000024738	Pga5	protein_coding	pepsinogen 5, group I	6	chr19	10668956	10678071	9116	-
ENSMUSG00000114772	2210404E10Rik	lncRNA	RIKEN cDNA 2210404E10 gene	1	chr19	10684793	10685558	766	+
ENSMUSG00000048832	Vps37c	protein_coding	vacuolar protein sorting 37C	9	chr19	10688735	10714627	25893	+
ENSMUSG00000024669	Cd5	protein_coding	CD5 antigen	8	chr19	10717116	10739002	21887	-
ENSMUSG00000067577	A430093F15Rik	lncRNA	RIKEN cDNA A430093F15 gene	8	chr19	10740947	10786043	45097	+
ENSMUSG00000024670	Cd6	protein_coding	CD6 antigen	17	chr19	10789341	10830058	40718	-
ENSMUSG00000024737	Slc15a3	protein_coding	solute carrier family 15, member 3	2	chr19	10839727	10859362	19636	+
ENSMUSG00000118027	Gm10802	lncRNA	predicted gene 10802	1	chr19	10840163	10841762	1600	-
ENSMUSG00000024736	Tmem132a	protein_coding	transmembrane protein 132A	15	chr19	10857822	10869940	12119	-
ENSMUSG00000034659	Tmem109	protein_coding	transmembrane protein 109	14	chr19	10870660	10882001	11342	-
ENSMUSG00000024735	Prpf19	protein_coding	pre-mRNA processing factor 19	13	chr19	10895231	10909559	14329	+
ENSMUSG00000024734	Zp1	protein_coding	zona pellucida glycoprotein 1	8	chr19	10914287	10920632	6346	-
ENSMUSG00000034117	Ptgdr2	protein_coding	prostaglandin D2 receptor 2	3	chr19	10937160	10942511	5352	+
ENSMUSG00000024732	Ccdc86	protein_coding	coiled-coil domain containing 86	7	chr19	10941481	10949266	7786	-
ENSMUSG00000024731	Ms4a10	protein_coding	membrane-spanning 4-domains, subfamily A, member 10	15	chr19	10962293	10974670	12378	-
ENSMUSG00000067571	Ms4a15	protein_coding	membrane-spanning 4-domains, subfamily A, member 15	4	chr19	10978307	10993250	14944	-
ENSMUSG00000094584	Ms4a18	protein_coding	membrane-spanning 4-domains, subfamily A, member 18	2	chr19	10997025	11018031	21007	-
ENSMUSG00000101264	Gm28347	lncRNA	predicted gene 28347	1	chr19	11035417	11037635	2219	-
ENSMUSG00000075010	AW112010	lncRNA	expressed sequence AW112010	5	chr19	11047612	11055808	8197	-
ENSMUSG00000024730	Ms4a8a	protein_coding	membrane-spanning 4-domains, subfamily A, member 8A	7	chr19	11067471	11081102	13632	-
